3055255244,13:26:15,BTC,deloest,0.0001,>52,67.2093,+0.00010000
3055255241,13:26:15,BTC,Ybwin79,0.00000016,<48,61.7606,-0.00000016
3055255232,13:26:15,BTC,biocoin,0.00000001,<48,66.2945,-0.00000001
3055255230,13:26:15,BTC,hendihanafi,0.00001,<48,53.675,-0.00001000
3055255227,13:26:15,BTC,madomega,0.2,<48,29.8514,+0.20000000
3055255225,13:26:15,BTC,DOIMOND786,0.00000001,<48,87.978,-0.00000001
3055255221,13:26:15,BTC,kotays12,0.00000001,<48,94.2327,-0.00000001
3055255212,13:26:15,BTC,mtuv21,0.00000008,<48,79.7753,-0.00000008
3055255209,13:26:15,BTC,sofianrich,0.00000001,<48,83.8609,-0.00000001
3055255200,13:26:15,BTC,igorgrigorenko,0.00000032,<48,21.4763,+0.00000032
3055255196,13:26:15,BTC,agungp,0.00000001,>52,33.1854,-0.00000001
3055255194,13:26:15,BTC,amazing888,0.00000001,<48,98.8151,-0.00000001
3055255192,13:26:15,BTC,grollmeh,0.3,>52,94.4,+0.30000000
3055255167,13:26:15,BTC,anaconda96,0.00000041,<48,30.4316,+0.00000041
3055255159,13:26:15,BTC,vinpooh,0.4,>52,87.9877,+0.40000000
3055255158,13:26:15,BTC,l206arusl,0.00000012,>52,82.2631,+0.00000012
3055255138,13:26:15,BTC,nguyentrinh,0.00000016,<48,39.5613,+0.00000016
3055255118,13:26:15,BTC,biocoin,0.00000001,<48,12.7026,+0.00000001
3055255114,13:26:15,BTC,appu86,0.00000004,<48,78.2909,-0.00000004
3055255101,13:26:14,BTC,JOHONSON,0.0000002,>52,92.8988,+0.00000020
3055255094,13:26:14,BTC,greynaremax,0.00000004,<48,0.7082,+0.00000004
3055255087,13:26:14,BTC,clavijo,0.000007,>52,61.2379,+0.00000700
3055255084,13:26:14,BTC,Ybwin79,0.00000008,<48,55.9792,-0.00000008
3055255244,13:26:15,BTC,deloest,0.0001,>52,67.2093,+0.00010000
3055255241,13:26:15,BTC,Ybwin79,0.00000016,<48,61.7606,-0.00000016
3055255232,13:26:15,BTC,biocoin,0.00000001,<48,66.2945,-0.00000001
3055255230,13:26:15,BTC,hendihanafi,0.00001,<48,53.675,-0.00001000
3055255227,13:26:15,BTC,madomega,0.2,<48,29.8514,+0.20000000
3055255225,13:26:15,BTC,DOIMOND786,0.00000001,<48,87.978,-0.00000001
3055255221,13:26:15,BTC,kotays12,0.00000001,<48,94.2327,-0.00000001
3055255212,13:26:15,BTC,mtuv21,0.00000008,<48,79.7753,-0.00000008
3055255209,13:26:15,BTC,sofianrich,0.00000001,<48,83.8609,-0.00000001
3055255200,13:26:15,BTC,igorgrigorenko,0.00000032,<48,21.4763,+0.00000032
3055255196,13:26:15,BTC,agungp,0.00000001,>52,33.1854,-0.00000001
3055255194,13:26:15,BTC,amazing888,0.00000001,<48,98.8151,-0.00000001
3055255192,13:26:15,BTC,grollmeh,0.3,>52,94.4,+0.30000000
3055255167,13:26:15,BTC,anaconda96,0.00000041,<48,30.4316,+0.00000041
3055255159,13:26:15,BTC,vinpooh,0.4,>52,87.9877,+0.40000000
3055255158,13:26:15,BTC,l206arusl,0.00000012,>52,82.2631,+0.00000012
3055255138,13:26:15,BTC,nguyentrinh,0.00000016,<48,39.5613,+0.00000016
3055255118,13:26:15,BTC,biocoin,0.00000001,<48,12.7026,+0.00000001
3055255114,13:26:15,BTC,appu86,0.00000004,<48,78.2909,-0.00000004
3055255101,13:26:14,BTC,JOHONSON,0.0000002,>52,92.8988,+0.00000020
3055255094,13:26:14,BTC,greynaremax,0.00000004,<48,0.7082,+0.00000004
3055255087,13:26:14,BTC,clavijo,0.000007,>52,61.2379,+0.00000700
3055255084,13:26:14,BTC,Ybwin79,0.00000008,<48,55.9792,-0.00000008
3055255642,16:26:19,,ilufa888,0.00000004,<48,52.7363,-0.00000004
3055255632,16:26:19,,kotays12,0.00000002,>52,3.397,-0.00000002
3055255611,16:26:18,,appu86,0.00000001,<48,60.8555,-0.00000001
3055255609,16:26:18,,hendihanafi,0.00001,<48,66.5629,-0.00001000
3055255600,16:26:18,,sofianrich,0.00000002,>52,57.7925,+0.00000002
3055255597,16:26:18,,sixtyeight,0.00000001,>52,55.9242,+0.00000001
3055255591,16:26:18,,hasliza12,0.00000016,>52,50.7905,-0.00000016
3055255589,16:26:18,,DOIMOND786,0.00000001,<48,54.835,-0.00000001
3055255244,13:26:15,BTC,deloest,0.0001,>52,67.2093,+0.00010000
3055255241,13:26:15,BTC,Ybwin79,0.00000016,<48,61.7606,-0.00000016
3055255232,13:26:15,BTC,biocoin,0.00000001,<48,66.2945,-0.00000001
3055255230,13:26:15,BTC,hendihanafi,0.00001,<48,53.675,-0.00001000
3055255227,13:26:15,BTC,madomega,0.2,<48,29.8514,+0.20000000
3055255225,13:26:15,BTC,DOIMOND786,0.00000001,<48,87.978,-0.00000001
3055255221,13:26:15,BTC,kotays12,0.00000001,<48,94.2327,-0.00000001
3055255212,13:26:15,BTC,mtuv21,0.00000008,<48,79.7753,-0.00000008
3055255209,13:26:15,BTC,sofianrich,0.00000001,<48,83.8609,-0.00000001
3055255200,13:26:15,BTC,igorgrigorenko,0.00000032,<48,21.4763,+0.00000032
3055255196,13:26:15,BTC,agungp,0.00000001,>52,33.1854,-0.00000001
