3055314840,16:34:19,,Ybwin79,0.00000004,<48,56.498,-0.00000004
3055314824,16:34:19,,Ryster,0.000001,>52,43.4349,-0.00000100
3055314820,16:34:19,,anaconda96,0.00000002,>52,10.8649,-0.00000002
3055314816,16:34:19,,Lopezo,0.00000001,>52,20.5136,-0.00000001
3055314811,16:34:19,,hendihanafi,0.00001,<48,23.7376,+0.00001000
3055314803,16:34:19,,sofianrich,0.00000002,>52,6.585,-0.00000002
3055314778,16:34:19,,nguyentrinh,0.00000016,>52,1.8482,-0.00000016
3055314769,16:34:19,,qalsya18,0.00000001,>52,60.4672,+0.00000001
3055314767,16:34:18,,mtuv21,0.0000002,<48,77.9585,-0.00000020
3055314765,16:34:18,,appu86,0.00000001,<48,52.742,-0.00000001
3055314762,16:34:18,,kotays12,0.00000001,>52,73.2477,+0.00000001
3055314752,16:34:18,,l206arusl,0.00000024,>52,44.9173,-0.00000024
3055314746,16:34:18,,ilufa888,0.00000001,<48,65.7294,-0.00000001
3055314744,16:34:18,,kalive2008,0.0000005,<48,23.2268,+0.00000050
3055314738,16:34:18,,ryabov09,0.00000002,>52,3.8689,-0.00000002
3055314725,16:34:18,,amazing888,0.00000002,<48,31.426,+0.00000002
3055314709,16:34:18,,Ryster,0.000001,>52,96.2367,+0.00000100
3055314699,16:34:18,,Lopezo,0.00000001,<48,26.693,+0.00000001
3055314692,16:34:18,,hendihanafi,0.00001,<48,81.4967,-0.00001000
3055314693,16:34:18,,grollmeh,0.06,>52,76.7088,+0.06000000
3055314686,16:34:18,,igorgrigorenko,0.00000008,>52,28.3257,-0.00000008
3055314688,16:34:18,,anaconda96,0.00000001,>52,34.7226,-0.00000001
3055314683,16:34:18,,Ryster,0.000001,<48,60.1262,-0.00000100
3055314910,16:34:20,,mtuv21,0.0000004,<48,42.3316,+0.00000040
3055314907,16:34:20,,kotays12,0.00000001,<48,65.6399,-0.00000001
3055314902,16:34:20,,Lopezo,0.00000001,<48,62.5521,-0.00000001
3055314900,16:34:20,,agungp,0.00000001,<48,37.2722,+0.00000001
3055314893,16:34:19,,igorgrigorenko,0.00000016,>52,90.8949,+0.00000016
3055314885,16:34:19,,l206arusl,0.00000047,>52,74.54,+0.00000047
3055314884,16:34:19,,ilufa888,0.00000002,<48,75.5392,-0.00000002
3055314878,16:34:19,,sixtyeight,0.00000002,<48,86.4392,-0.00000002
3055314871,16:34:19,,ryabov09,0.00000005,>52,50.5201,-0.00000005
3055314870,16:34:19,,deloest,0.0001,>52,55.273,+0.00010000
3055314869,16:34:19,,amazing888,0.00000001,>52,82.9844,+0.00000001
3055314860,16:34:19,,powwer,0.00000001,>52,94.3768,+0.00000001
3055314840,16:34:19,,Ybwin79,0.00000004,<48,56.498,-0.00000004
3055314824,16:34:19,,Ryster,0.000001,>52,43.4349,-0.00000100
