3055552383,14:06:55,BTC,greynaremax,0.00000004,<48,68.6939,-0.00000004
3055552378,14:06:55,BTC,fcrypto1,0.00004,>52,48.331,-0.00004000
3055552376,14:06:55,BTC,Ybwin79,0.00000002,>52,24.9245,-0.00000002
3055552372,14:06:55,BTC,Hanuher,0.55,<48,22.1665,+0.55000000
3055552363,14:06:55,BTC,hasliza12,0.00000002,>52,16.3709,-0.00000002
3055552356,14:06:55,BTC,agungp,0.00000001,>52,0.7565,-0.00000001
3055552347,14:06:54,BTC,bit01022018,0.00000005,<48,23.6245,+0.00000005
3055552337,14:06:54,BTC,amazing888,0.00000004,<48,77.8113,-0.00000004
3055552312,14:06:54,BTC,igorgrigorenko,0.00000002,>52,48.2482,-0.00000002
3055552311,14:06:54,BTC,kukuhds,0.0002,>52,51.8487,-0.00020000
3055552307,14:06:54,BTC,sofianrich,0.00000004,>52,86.4695,+0.00000004
3055552302,14:06:54,BTC,kotays12,0.00000002,<48,87.3761,-0.00000002
3055552297,14:06:54,BTC,kalive2008,0.000001,<48,73.418,-0.00000100
3055552260,14:06:54,BTC,anaconda96,0.00000001,<48,35.5917,+0.00000001
3055552257,14:06:54,BTC,powwer,0.00000001,>52,62.1133,+0.00000001
3055552243,14:06:54,BTC,Ybwin79,0.00000001,<48,94.4746,-0.00000001
3055552230,14:06:54,BTC,amazing888,0.00000002,<48,89.8857,-0.00000002
3055552229,14:06:54,BTC,mtuv21,0.0000001,<48,26.5298,+0.00000010
3055552219,14:06:53,BTC,sixtyeight,0.00000006,>52,63.7415,+0.00000006
3055552210,14:06:53,BTC,deloest,0.00005,<48,81.3932,-0.00005000
3055552190,14:06:53,BTC,sofianrich,0.00000002,<48,87.8105,-0.00000002
3055552184,14:06:53,BTC,AlexSC82,0.00000001,>52,43.592,-0.00000001
3055552175,14:06:53,BTC,caha1975,0.00000001,<48,10.1415,+0.00000001
3055552640,17:06:57,,powwer,0.00000002,>52,90.1527,+0.00000002
3055552383,14:06:55,BTC,greynaremax,0.00000004,<48,68.6939,-0.00000004
3055552378,14:06:55,BTC,fcrypto1,0.00004,>52,48.331,-0.00004000
3055552376,14:06:55,BTC,Ybwin79,0.00000002,>52,24.9245,-0.00000002
3055552372,14:06:55,BTC,Hanuher,0.55,<48,22.1665,+0.55000000
3055552363,14:06:55,BTC,hasliza12,0.00000002,>52,16.3709,-0.00000002
3055552356,14:06:55,BTC,agungp,0.00000001,>52,0.7565,-0.00000001
3055552347,14:06:54,BTC,bit01022018,0.00000005,<48,23.6245,+0.00000005
3055552337,14:06:54,BTC,amazing888,0.00000004,<48,77.8113,-0.00000004
3055552312,14:06:54,BTC,igorgrigorenko,0.00000002,>52,48.2482,-0.00000002
3055552311,14:06:54,BTC,kukuhds,0.0002,>52,51.8487,-0.00020000
3055552307,14:06:54,BTC,sofianrich,0.00000004,>52,86.4695,+0.00000004
3055552302,14:06:54,BTC,kotays12,0.00000002,<48,87.3761,-0.00000002
3055552297,14:06:54,BTC,kalive2008,0.000001,<48,73.418,-0.00000100
3055552260,14:06:54,BTC,anaconda96,0.00000001,<48,35.5917,+0.00000001
3055552257,14:06:54,BTC,powwer,0.00000001,>52,62.1133,+0.00000001
3055552243,14:06:54,BTC,Ybwin79,0.00000001,<48,94.4746,-0.00000001
3055552230,14:06:54,BTC,amazing888,0.00000002,<48,89.8857,-0.00000002
3055552229,14:06:54,BTC,mtuv21,0.0000001,<48,26.5298,+0.00000010
3055552219,14:06:53,BTC,sixtyeight,0.00000006,>52,63.7415,+0.00000006
3055552210,14:06:53,BTC,deloest,0.00005,<48,81.3932,-0.00005000
3055552190,14:06:53,BTC,sofianrich,0.00000002,<48,87.8105,-0.00000002
3055552184,14:06:53,BTC,AlexSC82,0.00000001,>52,43.592,-0.00000001
3055552719,17:06:58,,blawato,0.00000001,<48,49.5227,-0.00000001
3055552697,17:06:58,,kotays12,0.00000002,>52,48.3556,-0.00000002
3055552678,17:06:58,,mtuv21,0.00000005,<48,77.717,-0.00000005
3055552672,17:06:58,,amazing888,0.00000001,<48,59.174,-0.00000001
3055552673,17:06:58,,sofianrich,0.00000001,>52,50.8516,-0.00000001
3055552657,17:06:57,,sixtyeight,0.00000001,>52,91.8203,+0.00000001
3055552655,17:06:57,,igorgrigorenko,0.00000002,<48,52.426,-0.00000002
3055552640,17:06:57,,powwer,0.00000002,>52,90.1527,+0.00000002
3055552383,14:06:55,BTC,greynaremax,0.00000004,<48,68.6939,-0.00000004
3055552378,14:06:55,BTC,fcrypto1,0.00004,>52,48.331,-0.00004000
3055552376,14:06:55,BTC,Ybwin79,0.00000002,>52,24.9245,-0.00000002
3055552372,14:06:55,BTC,Hanuher,0.55,<48,22.1665,+0.55000000
3055552363,14:06:55,BTC,hasliza12,0.00000002,>52,16.3709,-0.00000002
3055552356,14:06:55,BTC,agungp,0.00000001,>52,0.7565,-0.00000001
3055552347,14:06:54,BTC,bit01022018,0.00000005,<48,23.6245,+0.00000005
3055552337,14:06:54,BTC,amazing888,0.00000004,<48,77.8113,-0.00000004
3055552312,14:06:54,BTC,igorgrigorenko,0.00000002,>52,48.2482,-0.00000002
3055552311,14:06:54,BTC,kukuhds,0.0002,>52,51.8487,-0.00020000
3055552307,14:06:54,BTC,sofianrich,0.00000004,>52,86.4695,+0.00000004
3055552302,14:06:54,BTC,kotays12,0.00000002,<48,87.3761,-0.00000002
3055552297,14:06:54,BTC,kalive2008,0.000001,<48,73.418,-0.00000100
3055552260,14:06:54,BTC,anaconda96,0.00000001,<48,35.5917,+0.00000001
3055552257,14:06:54,BTC,powwer,0.00000001,>52,62.1133,+0.00000001
3055552757,17:06:58,,anaconda96,0.00000001,<48,95.8391,-0.00000001
3055552755,17:06:58,,deloest,0.000025,<48,22.601,+0.00002500
3055552750,17:06:58,,Ybwin79,0.00000008,>52,95.586,+0.00000008
3055552744,17:06:58,,nguyentrinh,0.00004096,>52,1.3492,-0.00004096
3055552719,17:06:58,,blawato,0.00000001,<48,49.5227,-0.00000001
3055552697,17:06:58,,kotays12,0.00000002,>52,48.3556,-0.00000002
3055552678,17:06:58,,mtuv21,0.00000005,<48,77.717,-0.00000005
3055552672,17:06:58,,amazing888,0.00000001,<48,59.174,-0.00000001
3055552673,17:06:58,,sofianrich,0.00000001,>52,50.8516,-0.00000001
3055552657,17:06:57,,sixtyeight,0.00000001,>52,91.8203,+0.00000001
3055552655,17:06:57,,igorgrigorenko,0.00000002,<48,52.426,-0.00000002
3055552640,17:06:57,,powwer,0.00000002,>52,90.1527,+0.00000002
3055552383,14:06:55,BTC,greynaremax,0.00000004,<48,68.6939,-0.00000004
3055552378,14:06:55,BTC,fcrypto1,0.00004,>52,48.331,-0.00004000
3055552376,14:06:55,BTC,Ybwin79,0.00000002,>52,24.9245,-0.00000002
3055552372,14:06:55,BTC,Hanuher,0.55,<48,22.1665,+0.55000000
