3055336220,16:37:20,,anaconda96,0.00000001,>52,20.281,-0.00000001
3055336212,16:37:20,,Hanuher,0.2,<48,27.6919,+0.20000000
3055336206,16:37:20,,amazing888,0.00000001,>52,36.1977,-0.00000001
3055336188,16:37:20,,sixtyeight,0.00000002,<48,56.9012,-0.00000002
3055336183,16:37:20,,greynaremax,0.00000004,<48,56.8249,-0.00000004
3055336167,16:37:19,,ilufa888,0.00000001,<48,34.2446,+0.00000001
3055336161,16:37:19,,sofianrich,0.00000004,<48,81.2807,-0.00000004
3055336156,16:37:19,,kukuhds,0.0001,>52,74.3819,+0.00010000
3055336147,16:37:19,,l206arusl,0.00000024,<48,10.695,+0.00000024
3055336141,16:37:19,,hendihanafi,0.00001,<48,49.2191,-0.00001000
3055336134,16:37:19,,mtuv21,0.00000005,<48,17.972,+0.00000005
3055336125,16:37:19,,Laurizza,0.00000001,>52,91.606,+0.00000001
3055336117,16:37:19,,kotays12,0.00000001,<48,20.5922,+0.00000001
3055336109,16:37:19,,igorgrigorenko,0.00000001,>52,43.295,-0.00000001
3055336097,16:37:19,,eOneCoolLuck1,0.00000002,<48,57.4933,-0.00000002
3055336089,16:37:19,,anaconda96,0.00000001,>52,80.6101,+0.00000001
3055336092,16:37:19,,amazing888,0.00000001,>52,84.5157,+0.00000001
3055336052,16:37:19,,kalive2008,0.000001,<48,5.349,+0.00000100
3055336051,16:37:19,,deloest,0.000025,<48,65.32,-0.00002500
3055336046,16:37:18,,appu86,0.00000004,<48,11.9451,+0.00000004
3055336038,16:37:18,,agungp,0.00000016,>52,89.2847,+0.00000016
3055336036,16:37:18,,ilufa888,0.00000001,>52,93.1749,+0.00000001
3055336031,16:37:18,,igorgrigorenko,0.00000001,<48,39.1373,+0.00000001
3055336286,16:37:20,,agungp,0.00000001,<48,58.6429,-0.00000001
3055336283,16:37:20,,ilufa888,0.00000001,<48,62.2823,-0.00000001
3055336267,16:37:20,,ryabov09,0.00000052,>52,15.5208,-0.00000052
3055336265,16:37:20,,l206arusl,0.00000012,>52,35.5833,-0.00000012
3055336263,16:37:20,,sofianrich,0.00000009,<48,8.4629,+0.00000009
3055336252,16:37:20,,powwer,0.00000001,>52,87.2215,+0.00000001
3055336260,16:37:20,,hendihanafi,0.00001,<48,28.5437,+0.00001000
3055336250,16:37:20,,vtx2827452,0.00000001,<48,6.3559,+0.00000001
3055336249,16:37:20,,kotays12,0.00000001,>52,0.2186,-0.00000001
3055336241,16:37:20,,mtuv21,0.00000005,<48,26.6509,+0.00000005
3055336236,16:37:20,,madomega,0.55,<48,76.2012,-0.55000000
3055336220,16:37:20,,anaconda96,0.00000001,>52,20.281,-0.00000001
3055336212,16:37:20,,Hanuher,0.2,<48,27.6919,+0.20000000
3055336206,16:37:20,,amazing888,0.00000001,>52,36.1977,-0.00000001
3055336188,16:37:20,,sixtyeight,0.00000002,<48,56.9012,-0.00000002
3055336183,16:37:20,,greynaremax,0.00000004,<48,56.8249,-0.00000004
3055336167,16:37:19,,ilufa888,0.00000001,<48,34.2446,+0.00000001
3055336161,16:37:19,,sofianrich,0.00000004,<48,81.2807,-0.00000004
3055336156,16:37:19,,kukuhds,0.0001,>52,74.3819,+0.00010000
3055336147,16:37:19,,l206arusl,0.00000024,<48,10.695,+0.00000024
3055336141,16:37:19,,hendihanafi,0.00001,<48,49.2191,-0.00001000
3055336134,16:37:19,,mtuv21,0.00000005,<48,17.972,+0.00000005
