3055711691,17:30:17,,ilufa888,0.00000002,<48,80.5121,-0.00000002
3055711676,17:30:17,,Ybwin79,0.00000002,>52,18.5426,-0.00000002
3055711670,17:30:17,,Sabina24,0.000004,>52,98.6115,+0.00000400
3055711659,17:30:17,,agungp,0.00000001,<48,42.6963,+0.00000001
3055711650,17:30:16,,sofianrich,0.00000009,<48,88.5703,-0.00000009
3055711631,17:30:16,,Batam123,0.000001,<48,74.321,-0.00000100
3055711630,17:30:16,,powwer,0.00000002,>52,64.1153,+0.00000002
3055711627,17:30:16,,z0938238153,0.0000006,>52,34.6963,-0.00000060
3055711619,17:30:16,,kotays12,0.00000004,<48,62.8569,-0.00000004
3055711615,17:30:16,,amazing888,0.00000001,>52,54.851,+0.00000001
3055711601,17:30:16,,anaconda96,0.00000002,>52,9.8439,-0.00000002
3055711600,17:30:16,,RELA9822,0.00000001,<48,17.1228,+0.00000001
3055711589,17:30:16,,l206arusl,0.00000012,<48,30.804,+0.00000012
3055711565,17:30:16,,igorgrigorenko,0.00000002,<48,64.7539,-0.00000002
3055711531,17:30:15,,Marusia444,0.00000002,<48,47.6911,+0.00000002
3055711506,17:30:15,,ilufa888,0.00000001,<48,48.2968,-0.00000001
3055711501,17:30:15,,mlisboa,0.00000001,<48,97.5761,-0.00000001
3055711493,17:30:15,,deloest,0.0001,>52,16.1915,-0.00010000
3055711484,17:30:15,,kotays12,0.00000002,>52,7.6118,-0.00000002
3055711482,17:30:15,,anaconda96,0.00000001,>52,21.7902,-0.00000001
3055711478,17:30:15,,l206arusl,0.00000024,>52,92.344,+0.00000024
3055711471,17:30:15,,sofianrich,0.00000004,<48,98.3664,-0.00000004
3055711464,17:30:15,,igorgrigorenko,0.00000001,<48,73.7272,-0.00000001
3055711746,17:30:17,,filipej,0.0000002,<48,90.7992,-0.00000020
3055711733,17:30:17,,hrnvpc1,0.00000001,<48,23.4865,+0.00000001
3055711732,17:30:17,,pachikutqail,0.00001024,<48,90.2528,-0.00001024
3055711711,17:30:17,,l206arusl,0.00000012,>52,59.937,+0.00000012
3055711691,17:30:17,,ilufa888,0.00000002,<48,80.5121,-0.00000002
3055711676,17:30:17,,Ybwin79,0.00000002,>52,18.5426,-0.00000002
3055711670,17:30:17,,Sabina24,0.000004,>52,98.6115,+0.00000400
3055711659,17:30:17,,agungp,0.00000001,<48,42.6963,+0.00000001
3055711650,17:30:16,,sofianrich,0.00000009,<48,88.5703,-0.00000009
3055711631,17:30:16,,Batam123,0.000001,<48,74.321,-0.00000100
3055711630,17:30:16,,powwer,0.00000002,>52,64.1153,+0.00000002
3055711627,17:30:16,,z0938238153,0.0000006,>52,34.6963,-0.00000060
3055711619,17:30:16,,kotays12,0.00000004,<48,62.8569,-0.00000004
3055711615,17:30:16,,amazing888,0.00000001,>52,54.851,+0.00000001
3055711601,17:30:16,,anaconda96,0.00000002,>52,9.8439,-0.00000002
3055711600,17:30:16,,RELA9822,0.00000001,<48,17.1228,+0.00000001
3055711589,17:30:16,,l206arusl,0.00000012,<48,30.804,+0.00000012
3055711565,17:30:16,,igorgrigorenko,0.00000002,<48,64.7539,-0.00000002
3055711531,17:30:15,,Marusia444,0.00000002,<48,47.6911,+0.00000002
3055711506,17:30:15,,ilufa888,0.00000001,<48,48.2968,-0.00000001
3055711501,17:30:15,,mlisboa,0.00000001,<48,97.5761,-0.00000001
3055711493,17:30:15,,deloest,0.0001,>52,16.1915,-0.00010000
3055711484,17:30:15,,kotays12,0.00000002,>52,7.6118,-0.00000002
3055711814,17:30:18,,ilufa888,0.00000004,>52,81.4801,+0.00000004
3055711811,17:30:18,,RELA9822,0.00000001,<48,78.2995,-0.00000001
3055711809,17:30:18,,madomega,0.07,<48,56.1166,-0.07000000
3055711806,17:30:18,,amazing888,0.00000001,<48,29.47,+0.00000001
3055711802,17:30:18,,anaconda96,0.00000004,<48,82.863,-0.00000004
3055711777,17:30:18,,deloest,0.0002,<48,50.753,-0.00020000
3055711779,17:30:18,,btcmycoins,0.6,<48,84.932,-0.60000000
3055711762,17:30:17,,igorgrigorenko,0.00000004,<48,81.9338,-0.00000004
3055711754,17:30:17,,kotays12,0.00000008,>52,78.1695,+0.00000008
3055711751,17:30:17,,Marusia444,0.00000002,<48,39.7584,+0.00000002
3055711746,17:30:17,,filipej,0.0000002,<48,90.7992,-0.00000020
3055711733,17:30:17,,hrnvpc1,0.00000001,<48,23.4865,+0.00000001
3055711732,17:30:17,,pachikutqail,0.00001024,<48,90.2528,-0.00001024
3055711711,17:30:17,,l206arusl,0.00000012,>52,59.937,+0.00000012
3055711691,17:30:17,,ilufa888,0.00000002,<48,80.5121,-0.00000002
3055711676,17:30:17,,Ybwin79,0.00000002,>52,18.5426,-0.00000002
3055711670,17:30:17,,Sabina24,0.000004,>52,98.6115,+0.00000400
3055711659,17:30:17,,agungp,0.00000001,<48,42.6963,+0.00000001
3055711650,17:30:16,,sofianrich,0.00000009,<48,88.5703,-0.00000009
