3055704959,17:29:17,,gondhes,0.00000001,>52,93.6674,+0.00000001
3055704961,17:29:17,,jonie15,0.00002,>52,48.9837,-0.00002000
3055704957,17:29:17,,sofianrich,0.00000001,<48,76.8974,-0.00000001
3055704955,17:29:17,,knigson,0.25,<48,9.5744,+0.25000000
3055704952,17:29:17,,ilufa888,0.00000001,>52,76.2361,+0.00000001
3055704949,17:29:17,,Marusia444,0.00000008,<48,16.1693,+0.00000008
3055704930,17:29:17,,mtuv21,0.00000005,<48,41.866,+0.00000005
3055704917,17:29:16,,powwer,0.00000001,>52,94.957,+0.00000001
3055704902,17:29:16,,pachikutqail,0.00000004,>52,91.6349,+0.00000004
3055704896,17:29:16,,anaconda96,0.00000009,<48,16.5049,+0.00000009
3055704886,17:29:16,,deloest,0.000025,>52,21.4069,-0.00002500
3055704882,17:29:16,,kukuhds,0.0002,>52,62.2699,+0.00020000
3055704879,17:29:16,,kotays12,0.00000001,<48,63.2412,-0.00000001
3055704878,17:29:16,,Hanuher,0.15,<48,74.22,-0.15000000
3055704873,17:29:16,,amazing888,0.00000019,>52,19.9996,-0.00000019
3055704828,17:29:16,,ilufa888,0.00000001,>52,96.4135,+0.00000001
3055704827,17:29:15,,Investor2016,0.00000001,<48,84.2844,-0.00000001
3055704825,17:29:15,,mtuv21,0.0000004,<48,8.8005,+0.00000040
3055704823,17:29:15,,sofianrich,0.00000002,<48,16.5023,+0.00000002
3055704811,17:29:15,,Sabina24,0.000001,>52,96.3396,+0.00000100
3055704803,17:29:15,,Ybwin79,0.00000016,>52,39.893,-0.00000016
3055704797,17:29:15,,igorgrigorenko,0.00000004,<48,91.7791,-0.00000004
3055704792,17:29:15,,agungp,0.00000004,>52,85.6454,+0.00000004
3055705026,17:29:17,,gondhes,0.00000001,<48,21.2043,+0.00000001
3055705023,17:29:17,,agungp,0.00000001,<48,2.532,+0.00000001
3055705025,17:29:17,,Investor2016,0.00000001,>52,24.3026,-0.00000001
3055705010,17:29:17,,kotays12,0.00000002,>52,3.235,-0.00000002
3055705003,17:29:17,,igorgrigorenko,0.00000008,<48,57.6626,-0.00000008
3055705001,17:29:17,,hrnvpc1,0.00000003,>52,26.5225,-0.00000003
3055704993,17:29:17,,gondhes,0.00000001,<48,15.9304,+0.00000001
3055704989,17:29:17,,mlisboa,0.00000011,>52,94.6934,+0.00000011
3055704987,17:29:17,,amazing888,0.00000041,>52,70.7922,+0.00000041
3055704983,17:29:17,,Ybwin79,0.00000032,>52,48.3505,-0.00000032
3055704959,17:29:17,,gondhes,0.00000001,>52,93.6674,+0.00000001
3055704961,17:29:17,,jonie15,0.00002,>52,48.9837,-0.00002000
3055704957,17:29:17,,sofianrich,0.00000001,<48,76.8974,-0.00000001
3055704955,17:29:17,,knigson,0.25,<48,9.5744,+0.25000000
3055704952,17:29:17,,ilufa888,0.00000001,>52,76.2361,+0.00000001
3055704949,17:29:17,,Marusia444,0.00000008,<48,16.1693,+0.00000008
3055704930,17:29:17,,mtuv21,0.00000005,<48,41.866,+0.00000005
3055704917,17:29:16,,powwer,0.00000001,>52,94.957,+0.00000001
3055704902,17:29:16,,pachikutqail,0.00000004,>52,91.6349,+0.00000004
3055704896,17:29:16,,anaconda96,0.00000009,<48,16.5049,+0.00000009
3055704886,17:29:16,,deloest,0.000025,>52,21.4069,-0.00002500
3055704882,17:29:16,,kukuhds,0.0002,>52,62.2699,+0.00020000
3055704879,17:29:16,,kotays12,0.00000001,<48,63.2412,-0.00000001
3055705056,17:29:18,,sofianrich,0.00000002,<48,11.9454,+0.00000002
3055705044,17:29:18,,gondhes,0.00000001,<48,44.3635,+0.00000001
3055705037,17:29:17,,hendihanafi,0.00001,<48,16.5148,+0.00001000
3055705030,17:29:17,,anaconda96,0.00000001,<48,44.866,+0.00000001
3055705026,17:29:17,,gondhes,0.00000001,<48,21.2043,+0.00000001
3055705023,17:29:17,,agungp,0.00000001,<48,2.532,+0.00000001
3055705025,17:29:17,,Investor2016,0.00000001,>52,24.3026,-0.00000001
3055705010,17:29:17,,kotays12,0.00000002,>52,3.235,-0.00000002
3055705003,17:29:17,,igorgrigorenko,0.00000008,<48,57.6626,-0.00000008
3055705001,17:29:17,,hrnvpc1,0.00000003,>52,26.5225,-0.00000003
3055704993,17:29:17,,gondhes,0.00000001,<48,15.9304,+0.00000001
3055704989,17:29:17,,mlisboa,0.00000011,>52,94.6934,+0.00000011
3055704987,17:29:17,,amazing888,0.00000041,>52,70.7922,+0.00000041
3055704983,17:29:17,,Ybwin79,0.00000032,>52,48.3505,-0.00000032
3055704959,17:29:17,,gondhes,0.00000001,>52,93.6674,+0.00000001
3055704961,17:29:17,,jonie15,0.00002,>52,48.9837,-0.00002000
3055704957,17:29:17,,sofianrich,0.00000001,<48,76.8974,-0.00000001
3055704955,17:29:17,,knigson,0.25,<48,9.5744,+0.25000000
3055704952,17:29:17,,ilufa888,0.00000001,>52,76.2361,+0.00000001
3055704949,17:29:17,,Marusia444,0.00000008,<48,16.1693,+0.00000008
3055704930,17:29:17,,mtuv21,0.00000005,<48,41.866,+0.00000005
3055704917,17:29:16,,powwer,0.00000001,>52,94.957,+0.00000001
3055704902,17:29:16,,pachikutqail,0.00000004,>52,91.6349,+0.00000004
3055705112,17:29:18,,igorgrigorenko,0.00000016,<48,76.3616,-0.00000016
3055705109,17:29:18,,Investor2016,0.00000001,<48,33.7363,+0.00000001
3055705106,17:29:18,,pachikutqail,0.00000004,>52,77.5247,+0.00000004
3055705099,17:29:18,,ilufa888,0.00000001,>52,50.5779,-0.00000001
3055705095,17:29:18,,btcmycoins,0.6,<48,11.741,+0.60000000
3055705088,17:29:18,,amazing888,0.00000001,>52,94.5184,+0.00000001
3055705079,17:29:18,,mtuv21,0.00000005,<48,33.4998,+0.00000005
3055705056,17:29:18,,sofianrich,0.00000002,<48,11.9454,+0.00000002
3055705044,17:29:18,,gondhes,0.00000001,<48,44.3635,+0.00000001
3055705037,17:29:17,,hendihanafi,0.00001,<48,16.5148,+0.00001000
3055705030,17:29:17,,anaconda96,0.00000001,<48,44.866,+0.00000001
3055705026,17:29:17,,gondhes,0.00000001,<48,21.2043,+0.00000001
3055705023,17:29:17,,agungp,0.00000001,<48,2.532,+0.00000001
3055705025,17:29:17,,Investor2016,0.00000001,>52,24.3026,-0.00000001
3055705010,17:29:17,,kotays12,0.00000002,>52,3.235,-0.00000002
3055705003,17:29:17,,igorgrigorenko,0.00000008,<48,57.6626,-0.00000008
3055705001,17:29:17,,hrnvpc1,0.00000003,>52,26.5225,-0.00000003
3055704993,17:29:17,,gondhes,0.00000001,<48,15.9304,+0.00000001
3055704989,17:29:17,,mlisboa,0.00000011,>52,94.6934,+0.00000011
3055704987,17:29:17,,amazing888,0.00000041,>52,70.7922,+0.00000041
3055704983,17:29:17,,Ybwin79,0.00000032,>52,48.3505,-0.00000032
3055704959,17:29:17,,gondhes,0.00000001,>52,93.6674,+0.00000001
3055704961,17:29:17,,jonie15,0.00002,>52,48.9837,-0.00002000
3055705174,17:29:19,,knigson,0.25,<48,75.676,-0.25000000
3055705175,17:29:19,,sofianrich,0.00000001,<48,34.8476,+0.00000001
3055705168,17:29:19,,first95,0.00000001,>52,91.4265,+0.00000001
3055705151,17:29:19,,hendihanafi,0.00001,<48,0.1397,+0.00001000
3055705139,17:29:18,,deloest,0.00005,<48,27.7542,+0.00005000
3055705132,17:29:18,,rosulmahfud,0.00000003,<48,35.5775,+0.00000003
3055705127,17:29:18,,anaconda96,0.00000001,>52,16.9806,-0.00000001
3055705112,17:29:18,,igorgrigorenko,0.00000016,<48,76.3616,-0.00000016
3055705109,17:29:18,,Investor2016,0.00000001,<48,33.7363,+0.00000001
3055705106,17:29:18,,pachikutqail,0.00000004,>52,77.5247,+0.00000004
3055705099,17:29:18,,ilufa888,0.00000001,>52,50.5779,-0.00000001
3055705095,17:29:18,,btcmycoins,0.6,<48,11.741,+0.60000000
3055705088,17:29:18,,amazing888,0.00000001,>52,94.5184,+0.00000001
3055705079,17:29:18,,mtuv21,0.00000005,<48,33.4998,+0.00000005
3055705056,17:29:18,,sofianrich,0.00000002,<48,11.9454,+0.00000002
3055705044,17:29:18,,gondhes,0.00000001,<48,44.3635,+0.00000001
3055705037,17:29:17,,hendihanafi,0.00001,<48,16.5148,+0.00001000
3055705030,17:29:17,,anaconda96,0.00000001,<48,44.866,+0.00000001
3055705026,17:29:17,,gondhes,0.00000001,<48,21.2043,+0.00000001
3055705023,17:29:17,,agungp,0.00000001,<48,2.532,+0.00000001
3055705025,17:29:17,,Investor2016,0.00000001,>52,24.3026,-0.00000001
3055705010,17:29:17,,kotays12,0.00000002,>52,3.235,-0.00000002
3055705003,17:29:17,,igorgrigorenko,0.00000008,<48,57.6626,-0.00000008
3055705248,17:29:19,,agungp,0.00000001,<48,44.9738,+0.00000001
3055705246,17:29:19,,kotays12,0.00000004,<48,71.1108,-0.00000004
3055705243,17:29:19,,powwer,0.00000001,>52,51.449,-0.00000001
3055705240,17:29:19,,greynaremax,0.00000004,<48,20.8498,+0.00000004
3055705237,17:29:19,,Ybwin79,0.00000064,<48,46.4173,+0.00000064
3055705206,17:29:19,,ilufa888,0.00000002,<48,28.166,+0.00000002
3055705196,17:29:19,,amazing888,0.00000001,<48,49.6577,-0.00000001
3055705197,17:29:19,,madomega,0.06,<48,94.3947,-0.06000000
3055705186,17:29:19,,mtuv21,0.00000005,<48,40.317,+0.00000005
3055705174,17:29:19,,knigson,0.25,<48,75.676,-0.25000000
3055705175,17:29:19,,sofianrich,0.00000001,<48,34.8476,+0.00000001
3055705168,17:29:19,,first95,0.00000001,>52,91.4265,+0.00000001
3055705151,17:29:19,,hendihanafi,0.00001,<48,0.1397,+0.00001000
3055705139,17:29:18,,deloest,0.00005,<48,27.7542,+0.00005000
